ITERATION 0 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 1e-05
LOSS 0.014347502961754799 	 ACC 0.0 
LOSS 0.00580147048458457 	 ACC 0.0 
LOSS 0.00436139153316617 	 ACC 0.0 
LOSS 0.020492516458034515 	 ACC 0.0 
LOSS 0.007962996140122414 	 ACC 0.0 
LOSS 0.004040254279971123 	 ACC 0.0 
LOSS 0.00468581123277545 	 ACC 0.0 
LOSS 0.007430063560605049 	 ACC 0.0 
LOSS 0.06915406137704849 	 ACC 0.0 
LOSS 0.02510412037372589 	 ACC 0.0 
LOSS 0.012515423819422722 	 ACC 0.0 
LOSS 0.006884528324007988 	 ACC 0.0 
LOSS 0.006961675360798836 	 ACC 0.0 
LOSS 0.004611968528479338 	 ACC 0.0 
LOSS 0.026293588802218437 	 ACC 0.0 
LOSS 0.014312434010207653 	 ACC 0.0 
LOSS 0.010295435786247253 	 ACC 0.0 
LOSS 0.017965231090784073 	 ACC 0.0 
LOSS 0.008993979543447495 	 ACC 0.0 
LOSS 0.0006493485416285694 	 ACC 0.0 
LOSS 0.006021247711032629 	 ACC 0.0 
LOSS 0.026158731430768967 	 ACC 0.0 
LOSS 0.02556438557803631 	 ACC 0.0 
LOSS 0.010696642100811005 	 ACC 0.0 
LOSS 0.01648416556417942 	 ACC 0.0 
LOSS 0.014243646524846554 	 ACC 0.0 
LOSS 0.01355724222958088 	 ACC 0.0 
LOSS 0.012414980679750443 	 ACC 0.0 
LOSS 0.008225622586905956 	 ACC 0.0 
LOSS 0.0002685310610104352 	 ACC 0.0 
LOSS 0.00880200695246458 	 ACC 0.0 
LOSS 0.0031288666650652885 	 ACC 0.0 
LOSS 0.005179832223802805 	 ACC 0.0 
LOSS 0.0034115659072995186 	 ACC 0.0 
LOSS 0.0031636040657758713 	 ACC 0.0 
LOSS 0.008837267756462097 	 ACC 0.0 
LOSS 0.012176714837551117 	 ACC 0.0 
LOSS 0.01734750345349312 	 ACC 0.0 
LOSS 0.005823629908263683 	 ACC 0.0 
LOSS 0.006571940146386623 	 ACC 0.0 
LOSS 0.01672245003283024 	 ACC 0.0 
LOSS 0.021701743826270103 	 ACC 0.0 
LOSS 0.009027913212776184 	 ACC 0.0 
LOSS 0.012213642708957195 	 ACC 0.0 
LOSS 0.025544987991452217 	 ACC 0.0 
LOSS 0.014357438310980797 	 ACC 0.0 
LOSS 0.011358261108398438 	 ACC 0.0 
LOSS 0.008732646703720093 	 ACC 0.0 
LOSS 0.010067448019981384 	 ACC 0.0 
LOSS 0.018130091950297356 	 ACC 0.0 
LOSS 0.002895183628425002 	 ACC 0.0 
LOSS 0.03177107870578766 	 ACC 0.0 
LOSS 0.014083696529269218 	 ACC 0.0 
LOSS 0.00023119110846892 	 ACC 0.0 
LOSS 0.010186765342950821 	 ACC 0.0 
LOSS 0.007926247082650661 	 ACC 0.0 
LOSS 0.009166896343231201 	 ACC 0.0 
LOSS 0.01357435155659914 	 ACC 0.0 
LOSS 0.0025686193257570267 	 ACC 0.0 
LOSS 0.005928298458456993 	 ACC 0.0 
LOSS 0.012576723471283913 	 ACC 0.0 
LOSS 0.010022344067692757 	 ACC 0.0 
LOSS 0.008521761745214462 	 ACC 0.0 
LOSS 0.0034249303862452507 	 ACC 0.0 
LOSS 0.011037020944058895 	 ACC 0.0 
LOSS 0.0058463504537940025 	 ACC 0.0 
LOSS 0.022307349368929863 	 ACC 0.0 
LOSS 0.03384506702423096 	 ACC 0.0 
LOSS 0.003380907466635108 	 ACC 0.0 
LOSS 0.000987742911092937 	 ACC 0.0 
LOSS 0.005497393663972616 	 ACC 0.0 
LOSS 0.005885420832782984 	 ACC 0.0 
LOSS 0.005577068775892258 	 ACC 0.0 
LOSS 0.007819519378244877 	 ACC 0.0 
LOSS 0.009244396351277828 	 ACC 0.0 
LOSS 0.005667461082339287 	 ACC 0.0 
LOSS 0.0023157689720392227 	 ACC 0.0 
LOSS 0.00016400673484895378 	 ACC 0.0 
LOSS 0.006949437316507101 	 ACC 0.0 
LOSS 0.008004976436495781 	 ACC 0.0 
LOSS 0.0006282564718276262 	 ACC 0.0 
LOSS 0.006039166357368231 	 ACC 0.0 
LOSS 0.041318461298942566 	 ACC 0.0 
LOSS 0.006798458285629749 	 ACC 0.0 
LOSS 0.006050639785826206 	 ACC 0.0 
LOSS 0.01138355303555727 	 ACC 0.0 
LOSS 0.01252575684338808 	 ACC 0.0 
LOSS 0.020451301708817482 	 ACC 0.0 
LOSS 0.012850224040448666 	 ACC 0.0 
LOSS 0.0035849229898303747 	 ACC 0.25 
LOSS 0.003201889805495739 	 ACC 0.0 
LOSS 0.005669815465807915 	 ACC 0.0 
LOSS 0.028390709310770035 	 ACC 0.0 
LOSS 0.008079377934336662 	 ACC 0.0 
LOSS 0.008500841446220875 	 ACC 0.0 
LOSS 0.009350423701107502 	 ACC 0.0 
LOSS 0.009037687443196774 	 ACC 0.0 
LOSS 0.004675335716456175 	 ACC 0.0 
LOSS 0.007104032207280397 	 ACC 0.0 
LOSS 0.006985027343034744 	 ACC 0.0 
LOSS 0.009735983796417713 	 ACC 0.0 
LOSS 0.007397269830107689 	 ACC 0.0 
LOSS 0.005527077242732048 	 ACC 0.0 
LOSS 0.012182429432868958 	 ACC 0.0 
LOSS 0.011257005855441093 	 ACC 0.0 
LOSS 0.05069485306739807 	 ACC 0.0 
LOSS 0.007257289718836546 	 ACC 0.0 
LOSS 0.038715656846761703 	 ACC 0.0 
LOSS 0.009865785017609596 	 ACC 0.0 
LOSS 0.0020904007833451033 	 ACC 0.0 
LOSS 0.010224010795354843 	 ACC 0.0 
LOSS 0.012073216959834099 	 ACC 0.0 
LOSS 0.008728004060685635 	 ACC 0.0 
LOSS 0.00914805568754673 	 ACC 0.0 
LOSS 0.008221717551350594 	 ACC 0.0 
LOSS 0.0435243658721447 	 ACC 0.0 
LOSS 0.010967227630317211 	 ACC 0.0 
LOSS 0.008022365160286427 	 ACC 0.0 
LOSS 0.011551553383469582 	 ACC 0.0 
LOSS 0.0236824881285429 	 ACC 0.0 
LOSS 0.007961039431393147 	 ACC 0.0 
LOSS 0.0037359585985541344 	 ACC 0.0 
LOSS 0.004953327123075724 	 ACC 0.0 
LOSS 0.00832295697182417 	 ACC 0.0 
LOSS 0.010105487890541553 	 ACC 0.0 
LOSS 0.01159519050270319 	 ACC 0.0 
LOSS 0.0008801759104244411 	 ACC 0.0 
LOSS 0.003992415964603424 	 ACC 0.0 
LOSS 0.004117494914680719 	 ACC 0.0 
LOSS 0.006014860700815916 	 ACC 0.0 
LOSS 0.005510198418051004 	 ACC 0.0 
LOSS 0.015375432558357716 	 ACC 0.0 
LOSS 0.008386294357478619 	 ACC 0.0 
LOSS 0.007916423492133617 	 ACC 0.0 
LOSS 0.01048983819782734 	 ACC 0.0 
LOSS 0.007613297086209059 	 ACC 0.0 
LOSS 0.0048062060959637165 	 ACC 0.0 
LOSS 0.00780230900272727 	 ACC 0.0 
LOSS 0.0068274326622486115 	 ACC 0.0 
LOSS 0.002663017250597477 	 ACC 0.0 
LOSS 0.0032744247000664473 	 ACC 0.0 
LOSS 0.005927491467446089 	 ACC 0.0 
LOSS 0.0022303357254713774 	 ACC 0.0 
LOSS 0.009030021727085114 	 ACC 0.0 
LOSS 0.06424081325531006 	 ACC 0.0 
LOSS 0.007083754055202007 	 ACC 0.0 
LOSS 0.0036446410231292248 	 ACC 0.0 
LOSS 0.009530444629490376 	 ACC 0.0 
LOSS 0.012400510720908642 	 ACC 0.0 
LOSS 0.006194458808749914 	 ACC 0.0 
LOSS 0.016281086951494217 	 ACC 0.0 
LOSS 0.005057442467659712 	 ACC 0.0 
LOSS 0.0074524786323308945 	 ACC 0.0 
LOSS 0.0029860835056751966 	 ACC 0.0 
LOSS 0.0017728881211951375 	 ACC 0.0 
LOSS 0.006029334384948015 	 ACC 0.0 
LOSS 0.015547347255051136 	 ACC 0.0 
LOSS 0.008458614349365234 	 ACC 0.0 
LOSS 0.008105685003101826 	 ACC 0.25 
LOSS 0.008389503695070744 	 ACC 0.0 
LOSS 0.0010396515717729926 	 ACC 0.0 
LOSS 0.0064551434479653835 	 ACC 0.0 
LOSS 0.02271859161555767 	 ACC 0.0 
LOSS 0.02190854586660862 	 ACC 0.0 
LOSS 0.0002378939389018342 	 ACC 0.0 
LOSS 0.017004109919071198 	 ACC 0.0 
LOSS 0.009445369243621826 	 ACC 0.0 
LOSS 0.004861405584961176 	 ACC 0.0 
LOSS 0.0007723942981101573 	 ACC 0.0 
LOSS 0.014191211201250553 	 ACC 0.0 
LOSS 0.006269023288041353 	 ACC 0.0 
LOSS 0.00886280182749033 	 ACC 0.0 
LOSS 0.006975383497774601 	 ACC 0.0 
LOSS 0.009714340791106224 	 ACC 0.0 
LOSS 0.013097698800265789 	 ACC 0.0 
LOSS 0.01993578113615513 	 ACC 0.0 
LOSS 0.006616285536438227 	 ACC 0.0 
LOSS 0.006718139164149761 	 ACC 0.0 
LOSS 0.006780559662729502 	 ACC 0.0 
LOSS 0.012345999479293823 	 ACC 0.0 
LOSS 0.00883815623819828 	 ACC 0.0 
LOSS 0.015091455541551113 	 ACC 0.0 
LOSS 0.015131548047065735 	 ACC 0.0 
LOSS 0.027513397857546806 	 ACC 0.0 
LOSS 0.005133399739861488 	 ACC 0.0 
LOSS 0.008827565237879753 	 ACC 0.0 
LOSS 0.005555960349738598 	 ACC 0.0 
LOSS 0.006466875784099102 	 ACC 0.0 
LOSS 0.009791149757802486 	 ACC 0.0 
LOSS 0.006324816029518843 	 ACC 0.0 
LOSS 0.011146618984639645 	 ACC 0.0 
LOSS 0.0035230473149567842 	 ACC 0.0 
LOSS 0.00990438461303711 	 ACC 0.0 
LOSS 0.07829070836305618 	 ACC 0.0 
LOSS 0.0038295313715934753 	 ACC 0.0 
LOSS 0.010021515190601349 	 ACC 0.0 
LOSS 0.007759728468954563 	 ACC 0.0 
LOSS 0.02628442272543907 	 ACC 0.0 
LOSS 0.003824455663561821 	 ACC 0.0 
LOSS 0.015066306106746197 	 ACC 0.0 
LOSS 0.008524746634066105 	 ACC 0.0 
LOSS 0.00982899684458971 	 ACC 0.0 
LOSS 0.010876404121518135 	 ACC 0.25 
LOSS 0.010287286713719368 	 ACC 0.0 
LOSS 0.00692014442756772 	 ACC 0.0 
LOSS 0.06926850974559784 	 ACC 0.0 
LOSS 0.0031285628210753202 	 ACC 0.0 
LOSS 0.0062164198607206345 	 ACC 0.0 
LOSS 0.0011743673821911216 	 ACC 0.0 
LOSS 0.009832753799855709 	 ACC 0.0 
LOSS 0.0028198622167110443 	 ACC 0.0 
LOSS 0.006433925125747919 	 ACC 0.0 
LOSS 0.013417255133390427 	 ACC 0.0 
LOSS 0.007020548451691866 	 ACC 0.0 
LOSS 0.006546501070261002 	 ACC 0.0 
LOSS 0.0095570283010602 	 ACC 0.0 
LOSS 0.022546643391251564 	 ACC 0.0 
LOSS 0.005647283047437668 	 ACC 0.0 
LOSS 0.007593389134854078 	 ACC 0.0 
LOSS 0.007556414697319269 	 ACC 0.0 
LOSS 0.002242377959191799 	 ACC 0.0 
LOSS 0.012350091710686684 	 ACC 0.0 
LOSS 0.011111273430287838 	 ACC 0.0 
LOSS 0.0053786723874509335 	 ACC 0.0 
LOSS 0.008490226231515408 	 ACC 0.0 
LOSS 0.002328793751075864 	 ACC 0.0 
LOSS 0.004120218567550182 	 ACC 0.0 
LOSS 0.0037973623257130384 	 ACC 0.0 
LOSS 0.0026432769373059273 	 ACC 0.0 
LOSS 0.0091426782310009 	 ACC 0.0 
LOSS 0.006383020430803299 	 ACC 0.0 
LOSS 0.010161825455725193 	 ACC 0.0 
LOSS 0.008928262628614902 	 ACC 0.0 
LOSS 0.012712846510112286 	 ACC 0.0 
LOSS 0.005664304364472628 	 ACC 0.0 
LOSS 0.006315981969237328 	 ACC 0.0 
LOSS 0.008275703527033329 	 ACC 0.0 
LOSS 0.010335925035178661 	 ACC 0.0 
LOSS 0.008261598646640778 	 ACC 0.0 
LOSS 0.04242665693163872 	 ACC 0.0 
LOSS 0.019960379227995872 	 ACC 0.0 
LOSS 0.007891189306974411 	 ACC 0.0 
LOSS 0.004244260024279356 	 ACC 0.0 
LOSS 0.04653116688132286 	 ACC 0.0 
LOSS 0.005400468595325947 	 ACC 0.0 
LOSS 0.007971297018229961 	 ACC 0.0 
LOSS 0.004552637226879597 	 ACC 0.0 
LOSS 0.006438990589231253 	 ACC 0.0 
LOSS 0.005469190422445536 	 ACC 0.0 
LOSS 0.00357888825237751 	 ACC 0.0 
LOSS 0.012102797627449036 	 ACC 0.0 
LOSS 0.010626403614878654 	 ACC 0.0 
LOSS 0.0053363703191280365 	 ACC 0.0 
LOSS 0.008388620801270008 	 ACC 0.0 
LOSS 0.003650499740615487 	 ACC 0.0 
LOSS 0.008428657427430153 	 ACC 0.0 
LOSS 0.00435458030551672 	 ACC 0.0 
LOSS 0.005837135016918182 	 ACC 0.0 
LOSS 0.007808471564203501 	 ACC 0.0 
LOSS 0.03476749733090401 	 ACC 0.0 
LOSS 0.017708759754896164 	 ACC 0.0 
LOSS 0.010369024239480495 	 ACC 0.0 
LOSS 0.014135942794382572 	 ACC 0.0 
LOSS 0.005181015003472567 	 ACC 0.0 
LOSS 0.029119450598955154 	 ACC 0.0 
LOSS 0.008113359101116657 	 ACC 0.0 
LOSS 0.01875501498579979 	 ACC 0.0 
LOSS 0.004952806979417801 	 ACC 0.0 
LOSS 0.012600140646100044 	 ACC 0.0 
LOSS 0.01619632914662361 	 ACC 0.0 
LOSS 0.006568958051502705 	 ACC 0.0 
LOSS 0.003951184451580048 	 ACC 0.0 
LOSS 0.0202473234385252 	 ACC 0.0 
LOSS 0.010397565551102161 	 ACC 0.0 
LOSS 0.008615650236606598 	 ACC 0.0 
LOSS 0.008760368451476097 	 ACC 0.0 
LOSS 0.004214032553136349 	 ACC 0.0 
LOSS 0.07324468344449997 	 ACC 0.0 
LOSS 0.008763525635004044 	 ACC 0.0 
LOSS 0.009428681805729866 	 ACC 0.0 
LOSS 0.00770651176571846 	 ACC 0.0 
LOSS 0.005754280835390091 	 ACC 0.0 
LOSS 0.024168308824300766 	 ACC 0.0 
LOSS 0.011495595797896385 	 ACC 0.0 
LOSS 0.013625633902847767 	 ACC 0.0 
LOSS 0.06876993179321289 	 ACC 0.0 
LOSS 0.003913593012839556 	 ACC 0.0 
LOSS 0.08928368985652924 	 ACC 0.0 
LOSS 0.005008766893297434 	 ACC 0.0 
LOSS 0.005115768406540155 	 ACC 0.0 
LOSS 0.005260227248072624 	 ACC 0.0 
LOSS 0.008757251314818859 	 ACC 0.0 
LOSS 0.0020814151503145695 	 ACC 0.0 
LOSS 0.0028219136875122786 	 ACC 0.0 
LOSS 0.010117081925272942 	 ACC 0.0 
LOSS 0.00549728237092495 	 ACC 0.0 
LOSS 0.010664158500730991 	 ACC 0.0 
LOSS 0.009016016498208046 	 ACC 0.0 
LOSS 0.006268687080591917 	 ACC 0.0 
LOSS 0.010575002059340477 	 ACC 0.0 
LOSS 0.0010585210984572768 	 ACC 0.0 
LOSS 0.0017044931882992387 	 ACC 0.0 
LOSS 0.0032672632951289415 	 ACC 0.0 
LOSS 0.005909225437790155 	 ACC 0.0 
LOSS 0.014071622863411903 	 ACC 0.0 
LOSS 0.0050624702125787735 	 ACC 0.0 
LOSS 0.013055920600891113 	 ACC 0.0 
LOSS 0.02133139595389366 	 ACC 0.0 
LOSS 0.007925706915557384 	 ACC 0.25 
LOSS 0.008704337291419506 	 ACC 0.0 
LOSS 0.0037122031208127737 	 ACC 0.0 
LOSS 0.006798862013965845 	 ACC 0.0 
LOSS 0.004703570157289505 	 ACC 0.0 
LOSS 0.00684518413618207 	 ACC 0.0 
LOSS 0.0030554980039596558 	 ACC 0.0 
LOSS 0.004453890025615692 	 ACC 0.0 
LOSS 0.003814008319750428 	 ACC 0.0 
LOSS 0.005197850521653891 	 ACC 0.0 
LOSS 0.00972775463014841 	 ACC 0.0 
LOSS 0.006577121559530497 	 ACC 0.0 
LOSS 0.01689484529197216 	 ACC 0.0 
LOSS 0.003988456446677446 	 ACC 0.0 
LOSS 0.00837874785065651 	 ACC 0.0 
LOSS 0.0054204389452934265 	 ACC 0.0 
LOSS 0.002200053073465824 	 ACC 0.0 
LOSS 0.005860676523298025 	 ACC 0.0 
LOSS 0.0038667754270136356 	 ACC 0.0 
LOSS 0.005366054829210043 	 ACC 0.0 
LOSS 0.012986176647245884 	 ACC 0.0 
LOSS 0.006043612957000732 	 ACC 0.0 
LOSS 0.0022186818532645702 	 ACC 0.0 
LOSS 0.002063591266050935 	 ACC 0.0 
LOSS 0.019016539677977562 	 ACC 0.0 
LOSS 0.010276478715240955 	 ACC 0.0 
LOSS 0.0032474014442414045 	 ACC 0.0 
LOSS 0.005592892412096262 	 ACC 0.0 
LOSS 0.0026564772706478834 	 ACC 0.0 
LOSS 0.004664003849029541 	 ACC 0.0 
LOSS 0.016849646344780922 	 ACC 0.0 
LOSS 0.00857765693217516 	 ACC 0.0 
LOSS 0.004536224529147148 	 ACC 0.0 
LOSS 0.0056539541110396385 	 ACC 0.0 
LOSS 0.006295443046838045 	 ACC 0.0 
LOSS 0.003989320248365402 	 ACC 0.0 
LOSS 0.006608211435377598 	 ACC 0.0 
LOSS 0.00041251772199757397 	 ACC 0.0 
LOSS 0.010350584983825684 	 ACC 0.0 
LOSS 0.019416384398937225 	 ACC 0.0 
LOSS 0.008771250955760479 	 ACC 0.0 
LOSS 0.00594985019415617 	 ACC 0.0 
LOSS 0.012658454477787018 	 ACC 0.0 
LOSS 0.004371358081698418 	 ACC 0.0 
LOSS 0.007041494362056255 	 ACC 0.0 
LOSS 0.003784376662224531 	 ACC 0.0 
LOSS 0.03710968419909477 	 ACC 0.0 
LOSS 0.004824063275009394 	 ACC 0.0 
LOSS 0.009112021885812283 	 ACC 0.0 
LOSS 0.0068558696657419205 	 ACC 0.0 
LOSS 0.00027927797054871917 	 ACC 0.0 
LOSS 0.2948417067527771 	 ACC 0.0 
LOSS 0.010110817849636078 	 ACC 0.0 
LOSS 0.0037169328425079584 	 ACC 0.0 
LOSS 0.008028367534279823 	 ACC 0.0 
LOSS 0.0074813528917729855 	 ACC 0.0 
LOSS 0.00778244948014617 	 ACC 0.0 
LOSS 0.08021974563598633 	 ACC 0.0 
LOSS 0.006326843518763781 	 ACC 0.0 
LOSS 0.05052853375673294 	 ACC 0.0 
LOSS 0.0035736204590648413 	 ACC 0.0 
LOSS 0.00033099859138019383 	 ACC 0.0 
LOSS 0.004879768937826157 	 ACC 0.0 
LOSS 0.01607626862823963 	 ACC 0.0 
LOSS 0.006291222758591175 	 ACC 0.0 
LOSS 0.007950774393975735 	 ACC 0.0 
LOSS 0.003417658619582653 	 ACC 0.0 
LOSS 0.03948446735739708 	 ACC 0.0 
LOSS 0.0072654723189771175 	 ACC 0.0 
LOSS 0.00740069430321455 	 ACC 0.0 
LOSS 0.00702149560675025 	 ACC 0.0 
LOSS 0.006410523317754269 	 ACC 0.0 
LOSS 0.01391899585723877 	 ACC 0.0 
LOSS 0.0024710323195904493 	 ACC 0.0 
LOSS 0.005450442433357239 	 ACC 0.0 
LOSS 0.003642188385128975 	 ACC 0.0 
LOSS 0.0028709538746625185 	 ACC 0.0 
LOSS 0.0097577515989542 	 ACC 0.0 
LOSS 0.07081004232168198 	 ACC 0.0 
LOSS 0.011706450022757053 	 ACC 0.0 
LOSS 0.012095298618078232 	 ACC 0.0 
LOSS 0.004628865979611874 	 ACC 0.0 
LOSS 0.007878906093537807 	 ACC 0.0 
LOSS 0.006970394402742386 	 ACC 0.0 
LOSS 0.003402992384508252 	 ACC 0.0 
LOSS 0.008601685985922813 	 ACC 0.0 
LOSS 0.004340807441622019 	 ACC 0.0 
LOSS 0.008421766571700573 	 ACC 0.0 
LOSS 0.006638611666858196 	 ACC 0.0 
LOSS 0.008291402831673622 	 ACC 0.0 
LOSS 0.006692014168947935 	 ACC 0.0 
LOSS 0.005374429281800985 	 ACC 0.0 
LOSS 0.0029321638867259026 	 ACC 0.0 
LOSS 0.0007938181515783072 	 ACC 0.0 
LOSS 0.007329548243433237 	 ACC 0.0 
LOSS 0.002494772896170616 	 ACC 0.0 
LOSS 0.1803554743528366 	 ACC 0.25 
LOSS 0.0002888068265747279 	 ACC 0.0 
LOSS 0.003785487497225404 	 ACC 0.0 
LOSS 0.0039684707298874855 	 ACC 0.0 
LOSS 0.0042653754353523254 	 ACC 0.0 
LOSS 0.0061073824763298035 	 ACC 0.0 
LOSS 0.0012741925893351436 	 ACC 0.0 
LOSS 0.0048827966675162315 	 ACC 0.0 
LOSS 0.004416229669004679 	 ACC 0.0 
LOSS 0.004002564121037722 	 ACC 0.0 
LOSS 0.00370809156447649 	 ACC 0.0 
LOSS 0.009706503711640835 	 ACC 0.0 
LOSS 0.008860012516379356 	 ACC 0.0 
LOSS 0.0051823328249156475 	 ACC 0.0 
LOSS 0.006792796775698662 	 ACC 0.0 
LOSS 0.004554007202386856 	 ACC 0.0 
LOSS 0.004902447108179331 	 ACC 0.0 
LOSS 0.004513638559728861 	 ACC 0.0 
LOSS 0.006744752172380686 	 ACC 0.0 
LOSS 0.005393012892454863 	 ACC 0.0 
LOSS 0.003243523882701993 	 ACC 0.0 
LOSS 0.013755157589912415 	 ACC 0.0 
LOSS 0.010419860482215881 	 ACC 0.0 
LOSS 0.006953577045351267 	 ACC 0.0 
LOSS 0.03605550900101662 	 ACC 0.0 
LOSS 0.003392170649021864 	 ACC 0.0 
LOSS 0.0028832678217440844 	 ACC 0.0 
LOSS 0.002357633551582694 	 ACC 0.0 
LOSS 0.0005738820182159543 	 ACC 0.0 
LOSS 0.0068513392470777035 	 ACC 0.0 
LOSS 0.001032432890497148 	 ACC 0.0 
LOSS 0.0148402014747262 	 ACC 0.0 
LOSS 0.006308061070740223 	 ACC 0.0 
LOSS 0.008328866213560104 	 ACC 0.0 
LOSS 0.016242962330579758 	 ACC 0.0 
LOSS 0.007845630869269371 	 ACC 0.0 
LOSS 0.006967463530600071 	 ACC 0.0 
LOSS 0.008074450306594372 	 ACC 0.0 
LOSS 0.010526001453399658 	 ACC 0.0 
LOSS 0.012781922705471516 	 ACC 0.0 
LOSS 0.00655004195868969 	 ACC 0.0 
LOSS 0.006833764258772135 	 ACC 0.0 
LOSS 0.005874544382095337 	 ACC 0.0 
LOSS 0.013342870399355888 	 ACC 0.0 
LOSS 0.007715986110270023 	 ACC 0.0 
LOSS 0.007032335735857487 	 ACC 0.0 
LOSS 0.0064098467119038105 	 ACC 0.0 
LOSS 0.009780551306903362 	 ACC 0.0 
LOSS 0.006248591002076864 	 ACC 0.0 
LOSS 0.006918965373188257 	 ACC 0.0 
LOSS 0.013825728558003902 	 ACC 0.0 
LOSS 0.007252068258821964 	 ACC 0.0 
LOSS 0.03045022301375866 	 ACC 0.0 
LOSS 0.023920323699712753 	 ACC 0.0 
LOSS 0.003932731691747904 	 ACC 0.0 
LOSS 0.0038530752062797546 	 ACC 0.0 
LOSS 0.0030287320259958506 	 ACC 0.0 
LOSS 0.0036554504185914993 	 ACC 0.0 
LOSS 0.00033387448638677597 	 ACC 0.0 
LOSS 0.008648469112813473 	 ACC 0.0 
LOSS 0.0061999172903597355 	 ACC 0.0 
LOSS 0.0035411007702350616 	 ACC 0.0 
LOSS 0.008974956348538399 	 ACC 0.0 
LOSS 0.004972927272319794 	 ACC 0.0 
LOSS 0.00920945219695568 	 ACC 0.0 
LOSS 0.004328202921897173 	 ACC 0.0 
LOSS 0.011042159050703049 	 ACC 0.0 
LOSS 0.002818523906171322 	 ACC 0.0 
LOSS 0.007978687062859535 	 ACC 0.0 
LOSS 0.003391377627849579 	 ACC 0.0 
LOSS 0.006034794729202986 	 ACC 0.0 
LOSS 0.00537691917270422 	 ACC 0.0 
LOSS 0.007500252686440945 	 ACC 0.0 
LOSS 0.026685429736971855 	 ACC 0.0 
LOSS 0.014934709295630455 	 ACC 0.0 
LOSS 0.001703839167021215 	 ACC 0.0 
LOSS 0.009759088978171349 	 ACC 0.0 
LOSS 0.010506602935492992 	 ACC 0.0 
LOSS 0.005073342472314835 	 ACC 0.0 
LOSS 0.006662928964942694 	 ACC 0.0 
LOSS 0.0009564962820149958 	 ACC 0.0 
LOSS 0.020250815898180008 	 ACC 0.0 
LOSS 0.004917583428323269 	 ACC 0.0 
LOSS 0.005658249370753765 	 ACC 0.0 
LOSS 0.005723491311073303 	 ACC 0.0 
LOSS 0.004475122317671776 	 ACC 0.0 
LOSS 0.005106155760586262 	 ACC 0.0 
LOSS 0.014957013539969921 	 ACC 0.0 
LOSS 0.002365704393014312 	 ACC 0.0 
LOSS 0.0028812221717089415 	 ACC 0.0 
LOSS 0.006337523926049471 	 ACC 0.0 
LOSS 0.06631485372781754 	 ACC 0.0 
LOSS 0.007005036808550358 	 ACC 0.0 
LOSS 0.006150472909212112 	 ACC 0.0 
LOSS 0.0016821203753352165 	 ACC 0.0 
LOSS 0.3121337294578552 	 ACC 0.0 
LOSS 0.0038828235119581223 	 ACC 0.0 
LOSS 0.002132698195055127 	 ACC 0.0 
LOSS 0.0035409489646553993 	 ACC 0.0 
LOSS 0.005036207847297192 	 ACC 0.0 
LOSS 0.007489598821848631 	 ACC 0.0 
LOSS 0.006379718892276287 	 ACC 0.0 
LOSS 0.006684597581624985 	 ACC 0.0 
LOSS 0.009633298963308334 	 ACC 0.0 
LOSS 0.0055445595644414425 	 ACC 0.0 
LOSS 0.0022474948782473803 	 ACC 0.0 
LOSS 0.003497298574075103 	 ACC 0.0 
LOSS 0.007148174103349447 	 ACC 0.0 
LOSS 0.0036122885067015886 	 ACC 0.0 
LOSS 0.004964117426425219 	 ACC 0.0 
LOSS 0.006568486336618662 	 ACC 0.0 
LOSS 0.007125010713934898 	 ACC 0.0 
LOSS 0.007193394936621189 	 ACC 0.0 
LOSS 0.006947480607777834 	 ACC 0.0 
LOSS 0.010327856987714767 	 ACC 0.0 
LOSS 0.005401155445724726 	 ACC 0.0 
LOSS 0.002152626169845462 	 ACC 0.0 
LOSS 0.0022727337200194597 	 ACC 0.0 
LOSS 0.004970122128725052 	 ACC 0.0 
LOSS 0.0081336023285985 	 ACC 0.0 
LOSS 0.0049692499451339245 	 ACC 0.0 
LOSS 0.003281628480181098 	 ACC 0.0 
LOSS 0.012808417901396751 	 ACC 0.0 
LOSS 0.0035207951441407204 	 ACC 0.0 
LOSS 0.002407795749604702 	 ACC 0.0 
LOSS 0.002239556983113289 	 ACC 0.0 
LOSS 0.004087392706423998 	 ACC 0.0 
LOSS 0.0071762376464903355 	 ACC 0.0 
LOSS 0.010011835023760796 	 ACC 0.0 
LOSS 0.004158764146268368 	 ACC 0.0 
LOSS 0.00254331948235631 	 ACC 0.0 
LOSS 0.08108837902545929 	 ACC 0.0 
LOSS 0.0017339481273666024 	 ACC 0.0 
LOSS 0.004276622552424669 	 ACC 0.0 
LOSS 0.0040365480817854404 	 ACC 0.0 
LOSS 0.005759155843406916 	 ACC 0.0 
LOSS 0.00015965932107064873 	 ACC 0.0 
LOSS 0.006040698383003473 	 ACC 0.0 
LOSS 0.0039741843938827515 	 ACC 0.0 
LOSS 0.003234418574720621 	 ACC 0.0 
LOSS 0.008175451308488846 	 ACC 0.0 
LOSS 0.0033478152472525835 	 ACC 0.0 
LOSS 0.0042254868894815445 	 ACC 0.0 
LOSS 0.0037712091580033302 	 ACC 0.0 
LOSS 0.001058579538948834 	 ACC 0.0 
LOSS 0.0019859597086906433 	 ACC 0.0 
LOSS 0.0013354957336559892 	 ACC 0.0 
