ITERATION 1 

PARAMS:
-> num_beams:  5 
-> no_repeat_ngram_size:  1 
-> repetition_penalty:  1.5 
-> temperature:  1.0 
-> top_k:  50 
-> top_p:  0.7 
-> max_length:  20 
 

WEIGHT DECAY: 0.0001
LOSS 0.004677395801991224 	 ACC 0.0 
LOSS 0.002405366627499461 	 ACC 0.0 
LOSS 0.008434304967522621 	 ACC 0.0 
LOSS 0.007237361744046211 	 ACC 0.0 
LOSS 0.006807764060795307 	 ACC 0.0 
LOSS 0.009898907504975796 	 ACC 0.0 
LOSS 0.007839728146791458 	 ACC 0.0 
LOSS 0.0028232603799551725 	 ACC 0.0 
LOSS 0.002474450273439288 	 ACC 0.0 
LOSS 0.0034660620149224997 	 ACC 0.0 
LOSS 0.0048983050510287285 	 ACC 0.0 
LOSS 0.006628100760281086 	 ACC 0.0 
LOSS 0.00573304295539856 	 ACC 0.0 
LOSS 0.007304541766643524 	 ACC 0.0 
LOSS 0.005978326313197613 	 ACC 0.0 
LOSS 0.005698787979781628 	 ACC 0.0 
LOSS 0.0013690483756363392 	 ACC 0.0 
LOSS 0.022060012444853783 	 ACC 0.0 
LOSS 0.0015011833747848868 	 ACC 0.0 
LOSS 0.009152626618742943 	 ACC 0.0 
LOSS 0.0035024143289774656 	 ACC 0.0 
LOSS 0.000168786573340185 	 ACC 0.0 
LOSS 0.00876578502357006 	 ACC 0.0 
LOSS 0.03122982755303383 	 ACC 0.0 
LOSS 0.014205860905349255 	 ACC 0.0 
LOSS 0.004595923237502575 	 ACC 0.0 
LOSS 0.027181388810276985 	 ACC 0.0 
LOSS 0.0061573730781674385 	 ACC 0.0 
LOSS 0.007843252271413803 	 ACC 0.0 
LOSS 0.002514800289645791 	 ACC 0.0 
LOSS 0.007422563154250383 	 ACC 0.0 
LOSS 0.005964183248579502 	 ACC 0.0 
LOSS 0.001995181431993842 	 ACC 0.0 
LOSS 0.009016355499625206 	 ACC 0.0 
LOSS 0.01019345037639141 	 ACC 0.0 
LOSS 0.0026690673548728228 	 ACC 0.0 
LOSS 0.003046491416171193 	 ACC 0.0 
LOSS 0.0078114354982972145 	 ACC 0.0 
LOSS 0.00720847537741065 	 ACC 0.0 
LOSS 0.009310192428529263 	 ACC 0.0 
LOSS 0.024426981806755066 	 ACC 0.0 
LOSS 0.0014234839472919703 	 ACC 0.0 
LOSS 0.004220582544803619 	 ACC 0.0 
LOSS 0.0018697282066568732 	 ACC 0.0 
LOSS 0.011058569885790348 	 ACC 0.0 
LOSS 0.006249674595892429 	 ACC 0.0 
LOSS 0.007611531764268875 	 ACC 0.0 
LOSS 0.001748675829730928 	 ACC 0.0 
LOSS 0.009949478320777416 	 ACC 0.0 
LOSS 0.008606397546827793 	 ACC 0.0 
LOSS 0.004778480622917414 	 ACC 0.0 
LOSS 0.004928463604301214 	 ACC 0.0 
LOSS 0.0031860475428402424 	 ACC 0.0 
LOSS 6.432568625314161e-05 	 ACC 0.0 
LOSS 0.0018372073536738753 	 ACC 0.0 
LOSS 0.007229897193610668 	 ACC 0.0 
LOSS 0.0007569505251012743 	 ACC 0.0 
LOSS 0.007346049882471561 	 ACC 0.0 
LOSS 0.0054694851860404015 	 ACC 0.0 
LOSS 0.007535852957516909 	 ACC 0.0 
LOSS 0.016456887125968933 	 ACC 0.0 
LOSS 0.006489420775324106 	 ACC 0.0 
LOSS 0.006265838164836168 	 ACC 0.0 
LOSS 0.0019182114629074931 	 ACC 0.0 
LOSS 0.003225009422749281 	 ACC 0.0 
LOSS 0.0069127134047448635 	 ACC 0.0 
LOSS 0.004476690199226141 	 ACC 0.0 
LOSS 0.010483232326805592 	 ACC 0.0 
LOSS 0.012285104021430016 	 ACC 0.0 
LOSS 0.004029137082397938 	 ACC 0.0 
LOSS 0.004536602180451155 	 ACC 0.0 
LOSS 0.006629876792430878 	 ACC 0.0 
LOSS 0.004568553064018488 	 ACC 0.0 
LOSS 0.01737053319811821 	 ACC 0.0 
LOSS 0.011018544435501099 	 ACC 0.0 
LOSS 0.0021894830279052258 	 ACC 0.0 
LOSS 0.0033182401675730944 	 ACC 0.0 
LOSS 6.843022856628522e-05 	 ACC 0.0 
LOSS 0.00954543985426426 	 ACC 0.0 
LOSS 0.009737432934343815 	 ACC 0.0 
LOSS 0.010199536569416523 	 ACC 0.0 
LOSS 0.009913213551044464 	 ACC 0.0 
LOSS 0.011339749209582806 	 ACC 0.0 
LOSS 0.00198559183627367 	 ACC 0.0 
LOSS 0.003220072016119957 	 ACC 0.0 
LOSS 0.005381537601351738 	 ACC 0.0 
LOSS 0.006599903106689453 	 ACC 0.0 
LOSS 0.004515959415584803 	 ACC 0.0 
LOSS 0.004376993980258703 	 ACC 0.0 
LOSS 0.0033567927312105894 	 ACC 0.0 
LOSS 0.004569850862026215 	 ACC 0.0 
LOSS 0.008332888595759869 	 ACC 0.0 
LOSS 0.003667384386062622 	 ACC 0.0 
LOSS 0.005524438805878162 	 ACC 0.0 
LOSS 0.0059705860912799835 	 ACC 0.0 
LOSS 0.006851261015981436 	 ACC 0.0 
LOSS 0.006656934041529894 	 ACC 0.0 
LOSS 0.010769031010568142 	 ACC 0.0 
LOSS 0.008279206231236458 	 ACC 0.0 
LOSS 0.016810379922389984 	 ACC 0.0 
LOSS 0.005260375328361988 	 ACC 0.0 
LOSS 0.0039562080055475235 	 ACC 0.0 
LOSS 0.007410815451294184 	 ACC 0.0 
LOSS 0.006825279910117388 	 ACC 0.0 
LOSS 0.01949433796107769 	 ACC 0.0 
LOSS 0.013743091374635696 	 ACC 0.0 
LOSS 0.0010715705575421453 	 ACC 0.0 
LOSS 0.005390737671405077 	 ACC 0.0 
LOSS 0.006005722563713789 	 ACC 0.0 
LOSS 0.0020807937253266573 	 ACC 0.0 
LOSS 0.008738313801586628 	 ACC 0.0 
LOSS 0.019410323351621628 	 ACC 0.0 
LOSS 0.004134818911552429 	 ACC 0.0 
LOSS 0.009869500994682312 	 ACC 0.0 
LOSS 0.005078316666185856 	 ACC 0.0 
LOSS 0.004755133762955666 	 ACC 0.0 
LOSS 0.005381316877901554 	 ACC 0.0 
LOSS 0.005614326801151037 	 ACC 0.0 
LOSS 0.011094797402620316 	 ACC 0.0 
LOSS 0.006170434877276421 	 ACC 0.0 
LOSS 0.007936066016554832 	 ACC 0.0 
LOSS 0.03776545822620392 	 ACC 0.0 
LOSS 0.005876224022358656 	 ACC 0.0 
LOSS 0.0058258469216525555 	 ACC 0.0 
LOSS 0.005741591099649668 	 ACC 0.0 
LOSS 0.005039006005972624 	 ACC 0.0 
LOSS 0.0012226019753143191 	 ACC 0.0 
LOSS 0.0037950121331959963 	 ACC 0.0 
LOSS 0.0053563108667731285 	 ACC 0.0 
LOSS 0.0027035020757466555 	 ACC 0.0 
LOSS 0.0067924391478300095 	 ACC 0.0 
LOSS 0.024181371554732323 	 ACC 0.0 
LOSS 0.007078221533447504 	 ACC 0.0 
LOSS 0.007077614776790142 	 ACC 0.0 
LOSS 0.006689196452498436 	 ACC 0.0 
LOSS 0.0029042349196970463 	 ACC 0.0 
LOSS 0.004322744905948639 	 ACC 0.0 
LOSS 0.005868582054972649 	 ACC 0.0 
LOSS 0.006628031376749277 	 ACC 0.0 
LOSS 0.00608983775600791 	 ACC 0.0 
LOSS 0.004514929838478565 	 ACC 0.0 
LOSS 0.004798976704478264 	 ACC 0.0 
LOSS 0.003914757631719112 	 ACC 0.0 
LOSS 0.008413907140493393 	 ACC 0.0 
LOSS 0.004740032833069563 	 ACC 0.0 
LOSS 0.022313730791211128 	 ACC 0.0 
LOSS 0.00467232009395957 	 ACC 0.0 
LOSS 0.012261011637747288 	 ACC 0.0 
LOSS 0.008309160359203815 	 ACC 0.0 
LOSS 0.004982159938663244 	 ACC 0.0 
LOSS 0.005013315472751856 	 ACC 0.0 
LOSS 0.0034737689420580864 	 ACC 0.0 
LOSS 0.009142495691776276 	 ACC 0.0 
LOSS 0.008719204925000668 	 ACC 0.0 
LOSS 0.013771548867225647 	 ACC 0.0 
LOSS 0.015127421356737614 	 ACC 0.0 
LOSS 0.005421723239123821 	 ACC 0.0 
LOSS 0.008356635458767414 	 ACC 0.0 
LOSS 0.012107662856578827 	 ACC 0.0 
LOSS 0.0019457601010799408 	 ACC 0.0 
LOSS 0.005074109882116318 	 ACC 0.0 
LOSS 0.002256176434457302 	 ACC 0.0 
LOSS 0.003942785784602165 	 ACC 0.0 
LOSS 0.0066217584535479546 	 ACC 0.0 
LOSS 0.008115122094750404 	 ACC 0.0 
LOSS 0.006106717977672815 	 ACC 0.0 
LOSS 0.0037467877846211195 	 ACC 0.0 
LOSS 0.007104475982487202 	 ACC 0.0 
LOSS 0.005483637563884258 	 ACC 0.0 
LOSS 0.0031827781349420547 	 ACC 0.0 
LOSS 0.0019179737428203225 	 ACC 0.0 
LOSS 0.002100955927744508 	 ACC 0.0 
LOSS 0.010057066567242146 	 ACC 0.0 
LOSS 0.007058761082589626 	 ACC 0.0 
LOSS 0.003120815148577094 	 ACC 0.0 
LOSS 0.0064264871180057526 	 ACC 0.0 
LOSS 0.0065680816769599915 	 ACC 0.0 
LOSS 0.003613879671320319 	 ACC 0.0 
LOSS 0.0026721640024334192 	 ACC 0.0 
LOSS 0.00453372485935688 	 ACC 0.0 
LOSS 0.0059485831297934055 	 ACC 0.0 
LOSS 0.001473111566156149 	 ACC 0.0 
LOSS 0.00349120469763875 	 ACC 0.0 
LOSS 0.0035845276433974504 	 ACC 0.0 
LOSS 0.0036287864204496145 	 ACC 0.0 
LOSS 0.006047459784895182 	 ACC 0.0 
LOSS 0.0034296067897230387 	 ACC 0.0 
LOSS 0.021250948309898376 	 ACC 0.0 
LOSS 0.007580019533634186 	 ACC 0.0 
LOSS 0.007464966271072626 	 ACC 0.0 
LOSS 0.006644865497946739 	 ACC 0.0 
LOSS 0.01547330617904663 	 ACC 0.0 
LOSS 0.006029648240655661 	 ACC 0.0 
LOSS 0.00045633548870682716 	 ACC 0.0 
LOSS 0.007593880873173475 	 ACC 0.0 
LOSS 0.004630363546311855 	 ACC 0.0 
LOSS 0.00669186282902956 	 ACC 0.0 
LOSS 0.009303118102252483 	 ACC 0.0 
LOSS 0.007128622382879257 	 ACC 0.0 
LOSS 0.003612615168094635 	 ACC 0.0 
LOSS 0.02213970758020878 	 ACC 0.0 
LOSS 0.012389992363750935 	 ACC 0.0 
LOSS 0.010977892205119133 	 ACC 0.0 
LOSS 0.01062848698347807 	 ACC 0.0 
LOSS 0.004131522960960865 	 ACC 0.0 
LOSS 0.0006729396409355104 	 ACC 0.0 
LOSS 0.004071972798556089 	 ACC 0.0 
LOSS 0.005639328621327877 	 ACC 0.0 
LOSS 0.003963137976825237 	 ACC 0.0 
LOSS 0.007530686911195517 	 ACC 0.0 
LOSS 0.007278864271938801 	 ACC 0.0 
LOSS 0.0077395751141011715 	 ACC 0.0 
LOSS 0.003761214204132557 	 ACC 0.0 
LOSS 0.006876850035041571 	 ACC 0.0 
LOSS 0.167354017496109 	 ACC 0.0 
LOSS 0.004387534689158201 	 ACC 0.0 
LOSS 0.007661574985831976 	 ACC 0.0 
LOSS 0.006566977594047785 	 ACC 0.0 
LOSS 0.005963229574263096 	 ACC 0.0 
LOSS 0.0017392541049048305 	 ACC 0.0 
LOSS 0.007011157926172018 	 ACC 0.0 
LOSS 0.003073815256357193 	 ACC 0.0 
LOSS 0.004090770147740841 	 ACC 0.0 
LOSS 0.0033627147786319256 	 ACC 0.0 
LOSS 0.009784780442714691 	 ACC 0.0 
LOSS 0.006235090550035238 	 ACC 0.0 
LOSS 0.008890529163181782 	 ACC 0.0 
LOSS 0.007162151392549276 	 ACC 0.0 
LOSS 0.0014472820330411196 	 ACC 0.0 
LOSS 0.006745787337422371 	 ACC 0.0 
LOSS 0.006710723042488098 	 ACC 0.0 
LOSS 0.001529641100205481 	 ACC 0.0 
LOSS 0.0052256775088608265 	 ACC 0.0 
LOSS 0.004789413884282112 	 ACC 0.0 
LOSS 0.004564405418932438 	 ACC 0.0 
LOSS 0.0075897714123129845 	 ACC 0.0 
LOSS 0.00029049068689346313 	 ACC 0.0 
LOSS 0.01638469286262989 	 ACC 0.25 
LOSS 0.001956609543412924 	 ACC 0.0 
LOSS 0.015912232920527458 	 ACC 0.0 
LOSS 0.03997010365128517 	 ACC 0.0 
LOSS 0.07351243495941162 	 ACC 0.0 
LOSS 0.008354728110134602 	 ACC 0.0 
LOSS 0.004166929982602596 	 ACC 0.0 
LOSS 0.0052185868844389915 	 ACC 0.0 
LOSS 0.007433295249938965 	 ACC 0.0 
LOSS 0.0073134093545377254 	 ACC 0.0 
LOSS 0.00376726221293211 	 ACC 0.0 
LOSS 0.007813327945768833 	 ACC 0.0 
LOSS 0.06351197510957718 	 ACC 0.0 
LOSS 0.004730271641165018 	 ACC 0.0 
LOSS 0.0018256389303132892 	 ACC 0.0 
LOSS 0.006899614818394184 	 ACC 0.0 
LOSS 0.0019366591004654765 	 ACC 0.0 
LOSS 0.0009597088792361319 	 ACC 0.0 
LOSS 0.003105544950813055 	 ACC 0.0 
LOSS 0.0023439540527760983 	 ACC 0.0 
LOSS 0.002354004420340061 	 ACC 0.0 
LOSS 0.0027194584254175425 	 ACC 0.0 
LOSS 0.0018639026675373316 	 ACC 0.0 
LOSS 0.0007845913642086089 	 ACC 0.0 
LOSS 0.00573249626904726 	 ACC 0.0 
LOSS 0.0023604559246450663 	 ACC 0.0 
LOSS 0.006327596493065357 	 ACC 0.0 
LOSS 0.002802768722176552 	 ACC 0.0 
LOSS 0.00346773792989552 	 ACC 0.0 
LOSS 0.004701835103332996 	 ACC 0.0 
LOSS 0.009043285623192787 	 ACC 0.0 
LOSS 0.0016547878040000796 	 ACC 0.0 
LOSS 0.0021805462893098593 	 ACC 0.0 
LOSS 0.0019928175024688244 	 ACC 0.0 
LOSS 0.0039040357805788517 	 ACC 0.0 
LOSS 0.003756721504032612 	 ACC 0.0 
LOSS 0.0030952959787100554 	 ACC 0.0 
LOSS 0.004983221180737019 	 ACC 0.0 
LOSS 0.002234207931905985 	 ACC 0.0 
LOSS 0.002430399414151907 	 ACC 0.0 
LOSS 0.00378426187671721 	 ACC 0.0 
LOSS 0.0023416895419359207 	 ACC 0.0 
LOSS 0.0030815619975328445 	 ACC 0.0 
LOSS 0.003527108347043395 	 ACC 0.0 
LOSS 0.0017672684043645859 	 ACC 0.0 
LOSS 0.0016339640133082867 	 ACC 0.0 
LOSS 0.0012597093591466546 	 ACC 0.0 
LOSS 0.002440262120217085 	 ACC 0.0 
LOSS 0.004231548868119717 	 ACC 0.0 
LOSS 0.001746671972796321 	 ACC 0.0 
LOSS 0.0023304985370486975 	 ACC 0.0 
LOSS 0.0018115876009687781 	 ACC 0.0 
LOSS 0.005229477770626545 	 ACC 0.0 
LOSS 0.0009951030369848013 	 ACC 0.0 
LOSS 0.0024486160837113857 	 ACC 0.0 
LOSS 0.002750158542767167 	 ACC 0.0 
LOSS 0.21467092633247375 	 ACC 0.0 
LOSS 0.002994227223098278 	 ACC 0.0 
LOSS 0.0011171228252351284 	 ACC 0.0 
LOSS 0.00134726008400321 	 ACC 0.0 
LOSS 0.00015794327191542834 	 ACC 0.0 
LOSS 0.005333160050213337 	 ACC 0.0 
LOSS 0.003901586402207613 	 ACC 0.0 
LOSS 0.003109873505309224 	 ACC 0.25 
LOSS 0.001967228716239333 	 ACC 0.0 
LOSS 0.009086263366043568 	 ACC 0.0 
LOSS 0.0016142131062224507 	 ACC 0.0 
LOSS 0.00225084344856441 	 ACC 0.0 
LOSS 0.0032615072559565306 	 ACC 0.0 
LOSS 0.0024815017823129892 	 ACC 0.0 
LOSS 0.0021805481519550085 	 ACC 0.0 
LOSS 0.0024322501849383116 	 ACC 0.0 
LOSS 0.000601357314735651 	 ACC 0.0 
LOSS 0.0028495255392044783 	 ACC 0.0 
LOSS 0.0008666843641549349 	 ACC 0.0 
LOSS 0.0034099717158824205 	 ACC 0.0 
LOSS 0.002058125101029873 	 ACC 0.0 
LOSS 0.0021048844791948795 	 ACC 0.0 
LOSS 0.0020663661416620016 	 ACC 0.0 
LOSS 0.00224241241812706 	 ACC 0.0 
LOSS 0.0010983259417116642 	 ACC 0.0 
LOSS 0.003295675152912736 	 ACC 0.0 
LOSS 0.0018064832547679543 	 ACC 0.0 
LOSS 0.002741190604865551 	 ACC 0.0 
LOSS 0.0017724703066051006 	 ACC 0.0 
LOSS 0.002373139141127467 	 ACC 0.0 
LOSS 0.0028530112467706203 	 ACC 0.0 
LOSS 0.0013960718642920256 	 ACC 0.0 
LOSS 0.0024880385026335716 	 ACC 0.25 
LOSS 0.0007440084591507912 	 ACC 0.0 
LOSS 0.0023267455399036407 	 ACC 0.0 
LOSS 0.002117705997079611 	 ACC 0.0 
LOSS 0.007542406674474478 	 ACC 0.0 
LOSS 0.0008388494607061148 	 ACC 0.0 
LOSS 0.0016857922310009599 	 ACC 0.0 
LOSS 0.005714280530810356 	 ACC 0.0 
LOSS 0.004070245195180178 	 ACC 0.0 
LOSS 0.0018631367711350322 	 ACC 0.0 
LOSS 0.002687762724235654 	 ACC 0.0 
LOSS 0.0022095816675573587 	 ACC 0.0 
LOSS 0.0009037118288688362 	 ACC 0.25 
LOSS 0.0056568942964077 	 ACC 0.0 
LOSS 0.001720616826787591 	 ACC 0.0 
LOSS 0.002190183848142624 	 ACC 0.0 
LOSS 0.0020113002974539995 	 ACC 0.0 
LOSS 0.004878003615885973 	 ACC 0.0 
LOSS 0.002661490347236395 	 ACC 0.0 
LOSS 0.0030023844446986914 	 ACC 0.0 
LOSS 0.003005274338647723 	 ACC 0.0 
LOSS 0.002712232992053032 	 ACC 0.0 
LOSS 0.00210838345810771 	 ACC 0.0 
LOSS 0.0027733170427381992 	 ACC 0.0 
LOSS 0.0015356199583038688 	 ACC 0.0 
LOSS 0.0025284457951784134 	 ACC 0.0 
LOSS 0.0012653148733079433 	 ACC 0.0 
LOSS 0.0039041766431182623 	 ACC 0.0 
LOSS 0.0017333077266812325 	 ACC 0.0 
LOSS 0.0024171879049390554 	 ACC 0.0 
LOSS 0.002219551708549261 	 ACC 0.0 
LOSS 0.0003647244593594223 	 ACC 0.0 
LOSS 0.002017625141888857 	 ACC 0.0 
LOSS 0.0017800995847210288 	 ACC 0.0 
LOSS 0.0007666977471671999 	 ACC 0.0 
LOSS 0.010347569361329079 	 ACC 0.0 
LOSS 0.0012158968020230532 	 ACC 0.0 
LOSS 0.0031939439941197634 	 ACC 0.0 
LOSS 0.0020595956593751907 	 ACC 0.0 
LOSS 0.0021356777288019657 	 ACC 0.0 
LOSS 0.002492073690518737 	 ACC 0.0 
LOSS 0.001709465403109789 	 ACC 0.0 
LOSS 0.004774983040988445 	 ACC 0.25 
LOSS 0.0020557555835694075 	 ACC 0.0 
LOSS 0.0018056463450193405 	 ACC 0.0 
LOSS 0.0019231128972023726 	 ACC 0.0 
LOSS 0.0022022691555321217 	 ACC 0.0 
LOSS 0.001670651137828827 	 ACC 0.25 
LOSS 0.001938662026077509 	 ACC 0.0 
LOSS 0.003893840592354536 	 ACC 0.0 
LOSS 0.0010377272265031934 	 ACC 0.0 
LOSS 0.0032765939831733704 	 ACC 0.0 
LOSS 0.00018959476437885314 	 ACC 0.0 
LOSS 0.0004634575161617249 	 ACC 0.0 
LOSS 0.0023559480905532837 	 ACC 0.0 
LOSS 0.001521113677881658 	 ACC 0.0 
LOSS 0.0038094501942396164 	 ACC 0.0 
LOSS 0.007749978918582201 	 ACC 0.0 
LOSS 0.002832310739904642 	 ACC 0.0 
LOSS 0.0003101385955233127 	 ACC 0.0 
LOSS 0.0030333022587001324 	 ACC 0.0 
LOSS 0.003169183386489749 	 ACC 0.0 
LOSS 0.0022411642130464315 	 ACC 0.0 
LOSS 0.0017532286001369357 	 ACC 0.0 
LOSS 0.0025371909141540527 	 ACC 0.0 
LOSS 0.002322564600035548 	 ACC 0.0 
LOSS 0.0016540228389203548 	 ACC 0.0 
LOSS 0.0022190390154719353 	 ACC 0.0 
LOSS 0.0025525009259581566 	 ACC 0.0 
LOSS 0.0014991887146607041 	 ACC 0.0 
LOSS 0.0032603133004158735 	 ACC 0.0 
LOSS 0.0023921062238514423 	 ACC 0.0 
LOSS 0.00040578635525889695 	 ACC 0.0 
LOSS 0.0022644815035164356 	 ACC 0.0 
LOSS 0.007628366816788912 	 ACC 0.0 
LOSS 0.0015634886221960187 	 ACC 0.0 
LOSS 0.0039309547282755375 	 ACC 0.0 
LOSS 0.0014592059887945652 	 ACC 0.0 
LOSS 0.0006899592699483037 	 ACC 0.0 
LOSS 0.003595646470785141 	 ACC 0.0 
LOSS 0.0010435654548928142 	 ACC 0.0 
LOSS 0.002876940416172147 	 ACC 0.0 
LOSS 0.0026467524003237486 	 ACC 0.0 
LOSS 0.002835347782820463 	 ACC 0.0 
LOSS 0.0021289715077728033 	 ACC 0.0 
LOSS 0.0025889184325933456 	 ACC 0.0 
LOSS 0.002465775003656745 	 ACC 0.0 
LOSS 0.002343839965760708 	 ACC 0.0 
LOSS 0.0022944367956370115 	 ACC 0.0 
LOSS 0.0015889033675193787 	 ACC 0.0 
LOSS 0.0014959619147703052 	 ACC 0.0 
LOSS 0.003231170354411006 	 ACC 0.0 
LOSS 0.004137258976697922 	 ACC 0.0 
LOSS 0.003685602219775319 	 ACC 0.0 
LOSS 0.0026461584493517876 	 ACC 0.14999999999999997 
LOSS 0.006738779600709677 	 ACC 0.0 
LOSS 0.00189296156167984 	 ACC 0.0 
LOSS 0.004584232810884714 	 ACC 0.25 
LOSS 0.0030226781964302063 	 ACC 0.0 
LOSS 0.002251477912068367 	 ACC 0.0 
LOSS 0.0021742642857134342 	 ACC 0.0 
LOSS 0.0017130794003605843 	 ACC 0.0 
LOSS 0.001794523443095386 	 ACC 0.25 
LOSS 0.002732672495767474 	 ACC 0.0 
LOSS 0.16347777843475342 	 ACC 0.0 
LOSS 0.0035075575578957796 	 ACC 0.0 
LOSS 0.0011778363259509206 	 ACC 0.0 
LOSS 0.002785764168947935 	 ACC 0.0 
LOSS 0.0005423876573331654 	 ACC 0.0 
LOSS 0.001150991884060204 	 ACC 0.0 
LOSS 0.00015043318853713572 	 ACC 0.0 
LOSS 0.005973983556032181 	 ACC 0.0 
LOSS 0.00023858644999563694 	 ACC 0.0 
LOSS 0.0038864717353135347 	 ACC 0.0 
LOSS 0.004274583887308836 	 ACC 0.0 
LOSS 0.003138493513688445 	 ACC 0.0 
LOSS 0.0020471573807299137 	 ACC 0.0 
LOSS 0.0018075075931847095 	 ACC 0.0 
LOSS 0.003962949849665165 	 ACC 0.0 
LOSS 0.003263987833634019 	 ACC 0.0 
LOSS 0.0011386438272893429 	 ACC 0.0 
LOSS 0.0026790816336870193 	 ACC 0.0 
LOSS 0.0014955847291275859 	 ACC 0.0 
LOSS 0.0005349853308871388 	 ACC 0.0 
LOSS 0.004270693752914667 	 ACC 0.0 
LOSS 0.002239036373794079 	 ACC 0.0 
LOSS 0.0015727754216641188 	 ACC 0.0 
LOSS 0.0022267878521233797 	 ACC 0.0 
LOSS 0.005565030034631491 	 ACC 0.0 
LOSS 0.0020812316797673702 	 ACC 0.0 
LOSS 0.003537749405950308 	 ACC 0.0 
LOSS 0.0027877907268702984 	 ACC 0.14999999999999997 
LOSS 0.0028018720913678408 	 ACC 0.0 
LOSS 0.004783491138368845 	 ACC 0.0 
LOSS 0.0024451008066534996 	 ACC 0.0 
LOSS 0.003833713009953499 	 ACC 0.0 
LOSS 0.0025469809770584106 	 ACC 0.0 
LOSS 0.008648841641843319 	 ACC 0.0 
LOSS 0.0020759094040840864 	 ACC 0.0 
LOSS 0.003836337011307478 	 ACC 0.0 
LOSS 0.0014962436398491263 	 ACC 0.0 
LOSS 0.004305127076804638 	 ACC 0.0 
LOSS 0.001734918332658708 	 ACC 0.0 
LOSS 0.0025363292079418898 	 ACC 0.0 
LOSS 0.007117168512195349 	 ACC 0.0 
LOSS 0.0029403248336166143 	 ACC 0.0 
LOSS 0.014644883573055267 	 ACC 0.0 
LOSS 0.0006766990409232676 	 ACC 0.0 
LOSS 0.0024558634031563997 	 ACC 0.0 
LOSS 0.004415537230670452 	 ACC 0.0 
LOSS 0.004323125816881657 	 ACC 0.0 
LOSS 0.0025957964826375246 	 ACC 0.0 
LOSS 0.0022255703806877136 	 ACC 0.0 
LOSS 0.002216608263552189 	 ACC 0.0 
LOSS 0.0031531336717307568 	 ACC 0.0 
LOSS 0.001953231869265437 	 ACC 0.0 
LOSS 0.0016997780185192823 	 ACC 0.0 
LOSS 0.002571416087448597 	 ACC 0.0 
LOSS 0.001752410433255136 	 ACC 0.0 
LOSS 0.002301398664712906 	 ACC 0.0 
LOSS 0.002092362381517887 	 ACC 0.0 
LOSS 0.002268889220431447 	 ACC 0.25 
LOSS 0.001654139836318791 	 ACC 0.0 
LOSS 0.003460148349404335 	 ACC 0.0 
LOSS 0.0025722947902977467 	 ACC 0.0 
LOSS 0.00178064638748765 	 ACC 0.25 
LOSS 0.003250597743317485 	 ACC 0.0 
LOSS 0.003038246650248766 	 ACC 0.0 
LOSS 0.0037191107403486967 	 ACC 0.0 
LOSS 0.0022997590713202953 	 ACC 0.0 
LOSS 0.0025211055763065815 	 ACC 0.0 
LOSS 0.0007946694386191666 	 ACC 0.0 
LOSS 0.0018445402383804321 	 ACC 0.0 
LOSS 0.0018734190380200744 	 ACC 0.0 
LOSS 0.002189471386373043 	 ACC 0.0 
LOSS 0.0018441161373630166 	 ACC 0.0 
LOSS 0.0032875624019652605 	 ACC 0.0 
LOSS 0.0037843643222004175 	 ACC 0.0 
LOSS 0.0008615835686214268 	 ACC 0.0 
LOSS 0.005928048398345709 	 ACC 0.14999999999999997 
LOSS 0.003178682643920183 	 ACC 0.0 
LOSS 0.0027264950331300497 	 ACC 0.0 
LOSS 0.005331308580935001 	 ACC 0.25 
LOSS 0.00310777616687119 	 ACC 0.0 
LOSS 0.0037351727951318026 	 ACC 0.0 
LOSS 0.004750166554003954 	 ACC 0.14999999999999997 
LOSS 0.002736504888162017 	 ACC 0.0 
LOSS 0.0069763436913490295 	 ACC 0.0 
LOSS 0.005150949116796255 	 ACC 0.0 
LOSS 0.0022509058471769094 	 ACC 0.0 
LOSS 0.003068424528464675 	 ACC 0.0 
LOSS 0.004067812580615282 	 ACC 0.25 
LOSS 0.0022388973738998175 	 ACC 0.0 
LOSS 0.0023294761776924133 	 ACC 0.0 
LOSS 0.0016573492903262377 	 ACC 0.0 
LOSS 0.003691729623824358 	 ACC 0.0 
LOSS 0.0008121859282255173 	 ACC 0.0 
LOSS 0.002258367370814085 	 ACC 0.0 
LOSS 0.0016594380140304565 	 ACC 0.0 
LOSS 0.005109567195177078 	 ACC 0.0 
LOSS 0.0021086412016302347 	 ACC 0.0 
LOSS 7.752839155727997e-05 	 ACC 0.0 
LOSS 0.0023058776278048754 	 ACC 0.0 
LOSS 0.0021438240073621273 	 ACC 0.0 
LOSS 0.0013989731669425964 	 ACC 0.0 
LOSS 0.0016340815927833319 	 ACC 0.0 
LOSS 0.0019244627328589559 	 ACC 0.0 
LOSS 0.003552208188921213 	 ACC 0.0 
LOSS 0.005613604560494423 	 ACC 0.0 
LOSS 0.001759991399012506 	 ACC 0.0 
LOSS 0.0028470053803175688 	 ACC 0.0 
LOSS 0.0006589943659491837 	 ACC 0.0 
LOSS 0.001924708136357367 	 ACC 0.0 
LOSS 0.0023750304244458675 	 ACC 0.0 
LOSS 0.00219470402225852 	 ACC 0.0 
LOSS 0.0018654416780918837 	 ACC 0.0 
LOSS 0.002570661948993802 	 ACC 0.0 
LOSS 0.0001851796405389905 	 ACC 0.0 
LOSS 0.011346057988703251 	 ACC 0.0 
LOSS 0.003460773266851902 	 ACC 0.0 
